序號,孳清/噴藥,區域,里別,日期,星期,集合時間,集合地點,緯度,經度,鎖匠,"警員
(安全維護)",刑警(V8),噴工數,支援人力,可支援人力
1,噴藥,北區,文元里,09月01日,二,08:30,台南市北區文賢二街,23.0111927,120.1971553,2,2,2,13/國軍,36,
2,噴藥,永康區,大橋里,09月01日,二,08:30,台南市永康區大橋一街103巷62弄,23.0189356,120.2291647,1,1,1,"2/高潔
3/派思特
3/偉聖",16,
3,噴藥,安定區,蘇林里,09月01日,二,08:30,台南市安定區安定,23.119471,120.235621,1,1,1,3/中群,0,
4,噴藥,安南區,安富里,09月01日,二,08:30,台南市安南區安富街245巷,23.0258569,120.1959604,1,1,1,"5/安應
2/偉聖",14,
5,噴藥,東區,莊敬里,09月01日,二,08:30,台南市東區東光路二段36巷10弄,22.9960231,120.2323342,1,1,1,10/中群,20,
6,噴藥,中西區,中正里,09月01日,二,08:45,台南市中西區正興街,22.9944397,120.1969383,2,1,2,"20/國軍
5/偉聖",50,
7,噴藥,北區,文元里,09月01日,二,13:30,台南市北區文賢二街,23.0111927,120.1971553,2,2,2,9/國軍,36,
8,噴藥,永康區,大橋里,09月01日,二,13:30,台南市永康區大橋一街103巷62弄,23.0189356,120.2291647,1,1,1,"2/高潔
3/派思特
3/偉聖",16,
9,噴藥,安南區,溪東里,09月01日,二,13:30,台南市安南區府安路五段,23.0229966,120.1988718,1,1,1,7/偉聖,14,
10,噴藥,佳里區,鎮山里,09月01日,二,13:30,台南市佳里區中山路346巷,23.1621281,120.1775195,1,1,1,"2/中群
5/安應",7,
11,噴藥,東區,富強里,09月01日,二,13:30,台南市東區東門路二段301巷,22.9840553,120.229015,1,1,1,11/中群,22,
12,噴藥,中西區,安海里,09月01日,二,13:45,台南市中西區環河街,22.9943034,120.1923404,2,1,2,20/國軍,50,
13,噴藥,仁德區,土庫里,09月02日,三,08:30,台南市仁德區土庫三街,22.9873725,120.2603687,1,1,1,4/偉聖,8,
14,噴藥,北區,成功里,09月02日,三,08:30,台南市北區北安路一段142巷,23.0180275,120.2101066,2,2,2,15/國軍,36,
15,噴藥,後壁區,福安里,09月02日,三,08:30,台南市後壁區福安里,23.3252512,120.3536396,1,1,1,5/安應,2,
16,噴藥,新化區,崙頂里,09月02日,三,08:30,台南市新化區崙仔頂,23.0280873,120.3320195,1,1,1,6/偉聖,8
17,噴藥,新營區,延平里,09月02日,三,08:30,台南市新營區復興路,23.3063146,120.2947167,3,3,3,15/中群,25
18,噴藥,中西區,三合里,09月02日,三,08:45,台南市中西區忠孝街,22.9992045,120.1966233,2,1,2,20/國軍,40
19,噴藥,六甲區,六甲里,09月02日,三,13:30,台南市六甲區義街238巷14弄,22.968407,120.2615677,2,1,2,5/安應,10
20,噴藥,北區,成功里,09月02日,三,13:30,台南市北區北安路一段142巷,23.0180275,120.2101066,2,2,2,15/國軍,36
21,噴藥,善化區,東關里,09月02日,三,13:30,台南市善化區中興路,23.1315027,120.291847,1,1,1,5/偉聖,0
22,噴藥,新化區,護國里,09月02日,三,13:30,台南市新化區信義路,23.0369566,120.3142651,1,1,1,5/偉聖,6
