序號,孳清/噴藥,區域,里別,日期,星期,集合時間,集合地點,緯度,經度,鎖匠,"警員
(安全維護)",刑警(V8),噴工數,支援人力,可支援人力
1,噴藥,麻豆區,埤頭里,08月13日,四,08:20,興國路,23.1788134,120.2479211,1,0,1,3/派思特,0,
2,噴藥,安平區,國平里,08月13日,四,08:30,建平五街184巷,22.9883111,120.1766151,1,1,1,2/偉聖,0,
3,噴藥,北區,六甲里,08月13日,四,08:30,公園路758巷,23.0104919,120.2120262,6,6,6,16/國軍,32,
4,噴藥,永康區,三合里,08月13日,四,08:45,南工街247巷35弄,23.0104398,120.2389957,1,1,1,7/中群,6,
5,噴藥,中西區,保安里,08月13日,四,08:45,海安路一段與友愛街路口,22.9932743,120.1959289,1,1,1,5/偉聖,10,
6,噴藥,東區,路東里,08月13日,四,08:50,大同路二段61巷,22.9801661,120.2132144,1,1,1,5/安應,6,
7,噴藥,安南區,安富里,08月13日,四,08:50,府安路五段230巷,23.022386,120.1946698,1,1,1,5/中群,6,
8,噴藥,北區,永祥里,08月13日,四,13:30,"實踐街85巷
(永祥里活動中心)",23.0145383,120.2195684,3,3,3,14/國軍,28,
9,噴藥,中西區,安海里,08月13日,四,13:45,河中街,22.9952064,120.1931788,1,1,1,5/偉聖,10,
10,噴藥,永康區,甲頂里,08月13日,四,13:45,中正南路168巷2弄,23.0214121,120.21855,1,1,1,4/中群 ,2,
11,噴藥,永康區,甲頂里,08月13日,四,13:45,中正南路52巷46弄,23.0197137,120.2177941,1,1,1,3/中群 ,2,
12,噴藥,安南區,安富里,08月13日,四,13:50,府安路五段223巷24弄,23.0232037,120.1948804,1,1,1,"5/中群
2/偉聖",10,
13,噴藥,麻豆區,中民里,08月13日,四,14:30,興國路,23.1788134,120.2479211,1,0,1,3/派思特,0,
14,噴藥,北區,成功里,08月14日,五,08:30,台南市北區北安路一段142巷,23.0180275,120.2101066,5,5,5,25/國軍,50,
15,噴藥,中西區,大涼里,08月14日,五,08:45,台南市中西區永華一街44巷,22.9895289,120.1896639,1,1,1,2／偉聖,3,
16,噴藥,中西區,民權里,08月14日,五,08:45,台南市中西區民權路三段,22.9982223,120.1933076,1,1,1,1／偉聖,2
17,噴藥,永康區,二王,08月14日,五,08:45,台南市永康區中山南路490巷,23.0168732,120.2406545,1,1,1,5/中群,0
18,噴藥,南區,大恩里,08月14日,五,08:45,台南市安平區大同路二段750巷,22.9663881,120.2130517,2,2,2,7/中群,12
19,噴藥,安南區,安慶里,08月14日,五,08:50,台南市安平區安中路一段189巷48弄,22.9934043,120.1647036,1,1,1,10/中群,14
20,噴藥,安南區,安慶里,08月14日,五,13:50,台南市安平區北安二街1巷,23.0152177,120.2113975,1,1,1,7/中群,8
21,噴藥,善化區,東關里,08月14日,五,14:00,台南市善化區中興路,23.1315027,120.291847,1,1,1,"5/派思特
2/中群
4/偉聖",0
22,噴藥,北區,成德里,08月14日,五,13:30,台南市北區西門路四段,23.0124842,120.2090936,2,2,2,22/國軍,46
23,噴藥,北區,成德里,08月14日,五,13:30,台南市北區育成路,23.0180527,120.2069853,0,0,0,2/國軍,4
24,噴藥,北區,和順里,08月14日,五,13:30,台南市北區西門路三段,23.0026667,120.2035199,0,0,0,6/國軍,12
25,噴藥,中西區,民生里,08月14日,五,13:45,台南市中西區大仁街,22.9904805,120.1932243,1,1,1,2/偉聖,6
