id,lat,long,source,timestamp
160551,23.0253583333,120.2504166667,AndroidDevice_867159020029522,2015-10-27 14:33:13
160553,23.0254583333,120.2504416667,AndroidDevice_867159020029522,2015-10-27 14:33:25
160557,23.025655,120.2503166667,AndroidDevice_867159020029522,2015-10-27 14:33:33
160560,23.0256783333,120.2504616667,AndroidDevice_867159020029522,2015-10-27 14:33:46
160564,23.0257116667,120.2504766667,AndroidDevice_867159020029522,2015-10-27 14:34:06
160567,23.02569,120.2504516667,AndroidDevice_867159020029522,2015-10-27 14:34:15
160569,23.0258216667,120.2504766667,AndroidDevice_867159020029522,2015-10-27 14:34:23
160573,23.0259483333,120.2506616667,AndroidDevice_867159020029522,2015-10-27 14:34:35
160575,23.0262566667,120.2509266667,AndroidDevice_867159020029522,2015-10-27 14:34:43
160578,23.0262133333,120.2508983333,AndroidDevice_867159020029522,2015-10-27 14:34:56
160580,23.0262,120.2509033333,AndroidDevice_867159020029522,2015-10-27 14:35:06
160583,23.0261683333,120.2508966667,AndroidDevice_867159020029522,2015-10-27 14:35:16
160585,23.0261666667,120.2508866667,AndroidDevice_867159020029522,2015-10-27 14:35:25
160587,23.0261666667,120.2508866667,AndroidDevice_867159020029522,2015-10-27 14:35:34
160589,23.026135,120.25081,AndroidDevice_867159020029522,2015-10-27 14:35:45
160591,23.025805,120.2506616667,AndroidDevice_867159020029522,2015-10-27 14:35:56
160594,23.0258466667,120.2507833333,AndroidDevice_867159020029522,2015-10-27 14:36:06
160597,23.0258216667,120.2507716667,AndroidDevice_867159020029522,2015-10-27 14:36:15
160599,23.0259183333,120.2507833333,AndroidDevice_867159020029522,2015-10-27 14:36:25
160603,23.025915,120.2507716667,AndroidDevice_867159020029522,2015-10-27 14:36:35
160607,23.0259183333,120.2507816667,AndroidDevice_867159020029522,2015-10-27 14:36:46
160613,23.0259383333,120.2507383333,AndroidDevice_867159020029522,2015-10-27 14:36:55
160617,23.0259216667,120.2506816667,AndroidDevice_867159020029522,2015-10-27 14:37:05
160621,23.0259133333,120.2507166667,AndroidDevice_867159020029522,2015-10-27 14:37:16
160624,23.025935,120.2507333333,AndroidDevice_867159020029522,2015-10-27 14:37:25
160627,23.025945,120.25082,AndroidDevice_867159020029522,2015-10-27 14:37:35
160630,23.0259466667,120.2507966667,AndroidDevice_867159020029522,2015-10-27 14:37:45
160632,23.0259016667,120.2507583333,AndroidDevice_867159020029522,2015-10-27 14:37:55
160634,23.0258866667,120.2507083333,AndroidDevice_867159020029522,2015-10-27 14:38:05
160636,23.0259433333,120.2508383333,AndroidDevice_867159020029522,2015-10-27 14:38:16
160638,23.0259266667,120.2507816667,AndroidDevice_867159020029522,2015-10-27 14:38:25
160641,23.0259066667,120.2507633333,AndroidDevice_867159020029522,2015-10-27 14:38:35
160643,23.0259166667,120.2508166667,AndroidDevice_867159020029522,2015-10-27 14:38:45
160645,23.0259083333,120.2508166667,AndroidDevice_867159020029522,2015-10-27 14:38:55
160647,23.0259083333,120.2508166667,AndroidDevice_867159020029522,2015-10-27 14:39:05
160649,23.0258966667,120.250775,AndroidDevice_867159020029522,2015-10-27 14:39:15
160650,23.025905,120.25081,AndroidDevice_867159020029522,2015-10-27 14:39:25
160652,23.0259233333,120.2507983333,AndroidDevice_867159020029522,2015-10-27 14:39:35
160654,23.025915,120.2508233333,AndroidDevice_867159020029522,2015-10-27 14:39:45
160656,23.0259216667,120.2508116667,AndroidDevice_867159020029522,2015-10-27 14:39:55
160659,23.0259183333,120.2507583333,AndroidDevice_867159020029522,2015-10-27 14:40:06
160664,23.0259233333,120.25077,AndroidDevice_867159020029522,2015-10-27 14:40:15
160666,23.0259316667,120.2507816667,AndroidDevice_867159020029522,2015-10-27 14:40:25
160668,23.02595,120.25084,AndroidDevice_867159020029522,2015-10-27 14:40:35
160670,23.02598,120.250865,AndroidDevice_867159020029522,2015-10-27 14:40:46
160673,23.0259783333,120.25089,AndroidDevice_867159020029522,2015-10-27 14:40:55
160675,23.0260216667,120.2509233333,AndroidDevice_867159020029522,2015-10-27 14:41:05
160677,23.0260416667,120.250945,AndroidDevice_867159020029522,2015-10-27 14:41:15
160679,23.026055,120.250965,AndroidDevice_867159020029522,2015-10-27 14:41:26
160680,23.0260066667,120.2509983333,AndroidDevice_867159020029522,2015-10-27 14:41:36
160682,23.0260116667,120.2509966667,AndroidDevice_867159020029522,2015-10-27 14:41:46
160684,23.0259983333,120.250995,AndroidDevice_867159020029522,2015-10-27 14:41:57
160686,23.0258966667,120.2509133333,AndroidDevice_867159020029522,2015-10-27 14:42:06
160687,23.025805,120.251,AndroidDevice_867159020029522,2015-10-27 14:42:15
160688,23.0258183333,120.2509866667,AndroidDevice_867159020029522,2015-10-27 14:42:25
160689,23.025915,120.2509,AndroidDevice_867159020029522,2015-10-27 14:42:35
160690,23.02591,120.2508266667,AndroidDevice_867159020029522,2015-10-27 14:42:46
160692,23.0259416667,120.2508416667,AndroidDevice_867159020029522,2015-10-27 14:42:56
160693,23.0259966667,120.25083,AndroidDevice_867159020029522,2015-10-27 14:43:06
160694,23.0263066667,120.2507466667,AndroidDevice_867159020029522,2015-10-27 14:43:15
160695,23.026345,120.2510816667,AndroidDevice_867159020029522,2015-10-27 14:43:26
160696,23.0263233333,120.2509733333,AndroidDevice_867159020029522,2015-10-27 14:43:45
160697,23.0264566667,120.25091,AndroidDevice_867159020029522,2015-10-27 14:43:56
160698,23.0265966667,120.2510433333,AndroidDevice_867159020029522,2015-10-27 14:44:05
160699,23.0265783333,120.2511416667,AndroidDevice_867159020029522,2015-10-27 14:44:16
160700,23.0267116667,120.25153,AndroidDevice_867159020029522,2015-10-27 14:44:25
160701,23.02671,120.2515216667,AndroidDevice_867159020029522,2015-10-27 14:44:37
160702,23.026595,120.2513433333,AndroidDevice_867159020029522,2015-10-27 14:44:46
160707,23.0263633333,120.2512566667,AndroidDevice_867159020029522,2015-10-27 14:44:55
160711,23.0263633333,120.2512566667,AndroidDevice_867159020029522,2015-10-27 14:45:05
160712,23.0263566667,120.2510683333,AndroidDevice_867159020029522,2015-10-27 14:45:16
160714,23.0265866667,120.25129,AndroidDevice_867159020029522,2015-10-27 14:45:25
160716,23.0264833333,120.2514116667,AndroidDevice_867159020029522,2015-10-27 14:45:36
160718,23.0263916667,120.251545,AndroidDevice_867159020029522,2015-10-27 14:45:45
160719,23.0264783333,120.2514633333,AndroidDevice_867159020029522,2015-10-27 14:45:55
160721,23.0265333333,120.25148,AndroidDevice_867159020029522,2015-10-27 14:46:05
160723,23.0266333333,120.2515866667,AndroidDevice_867159020029522,2015-10-27 14:46:15
160725,23.0264883333,120.2515716667,AndroidDevice_867159020029522,2015-10-27 14:46:25
160727,23.02649,120.25159,AndroidDevice_867159020029522,2015-10-27 14:46:35
160728,23.02665,120.251555,AndroidDevice_867159020029522,2015-10-27 14:46:46
160729,23.026695,120.2514066667,AndroidDevice_867159020029522,2015-10-27 14:46:56
160730,23.0264433333,120.2513883333,AndroidDevice_867159020029522,2015-10-27 14:47:05
160731,23.02647,120.2513633333,AndroidDevice_867159020029522,2015-10-27 14:47:15
160732,23.0264433333,120.2513533333,AndroidDevice_867159020029522,2015-10-27 14:47:25
160733,23.0262366667,120.2509133333,AndroidDevice_867159020029522,2015-10-27 14:47:34
160735,23.0262083333,120.2508783333,AndroidDevice_867159020029522,2015-10-27 14:47:45
160737,23.02639,120.251025,AndroidDevice_867159020029522,2015-10-27 14:47:55
