id,lat,long,source,timestamp
133001,22.9978671,120.1987103,AndroidDevice_867159020039794,2015-10-23 14:49:59
133005,22.9978671,120.1987103,AndroidDevice_867159020039794,2015-10-23 14:50:08
133122,22.9964594,120.1983844,AndroidDevice_867159020039794,2015-10-23 14:55:40
133127,22.9964594,120.1983844,AndroidDevice_867159020039794,2015-10-23 14:55:48
133134,22.9964594,120.1983844,AndroidDevice_867159020039794,2015-10-23 14:55:57
133210,22.9965819,120.1979552,AndroidDevice_867159020039794,2015-10-23 14:59:35
133215,22.9965819,120.1979552,AndroidDevice_867159020039794,2015-10-23 14:59:43
133389,22.9964588,120.1980697,AndroidDevice_867159020039794,2015-10-23 15:07:44
133393,22.9964588,120.1980697,AndroidDevice_867159020039794,2015-10-23 15:07:52
133468,22.9968083,120.1973124,AndroidDevice_867159020039794,2015-10-23 15:11:42
133474,22.9968083,120.1973124,AndroidDevice_867159020039794,2015-10-23 15:11:50
133479,22.9968083,120.1973124,AndroidDevice_867159020039794,2015-10-23 15:11:59
133666,22.9964594,120.1980697,AndroidDevice_867159020039794,2015-10-23 15:23:40
133669,22.9964594,120.1980697,AndroidDevice_867159020039794,2015-10-23 15:23:48
133670,22.9964863,120.1981887,AndroidDevice_867159020039794,2015-10-23 15:23:56
133716,22.9966686,120.1980895,AndroidDevice_867159020039794,2015-10-23 15:27:39
133771,22.9967639,120.1973236,AndroidDevice_867159020039794,2015-10-23 15:31:41
133774,22.9967639,120.1973236,AndroidDevice_867159020039794,2015-10-23 15:31:49
133872,22.9966711,120.1980725,AndroidDevice_867159020039794,2015-10-23 15:39:33
133876,22.9966711,120.1980725,AndroidDevice_867159020039794,2015-10-23 15:39:41
133919,22.9969283,120.1973703,AndroidDevice_867159020039794,2015-10-23 15:42:58
139228,22.9866971,120.2020317,AndroidDevice_867159020039794,2015-10-25 08:40:02
139232,22.9866971,120.2020317,AndroidDevice_867159020039794,2015-10-25 08:40:13
139234,22.9866971,120.2020317,AndroidDevice_867159020039794,2015-10-25 08:40:24
139236,22.98696,120.2020525,AndroidDevice_867159020039794,2015-10-25 08:40:34
139242,22.98696,120.2020525,AndroidDevice_867159020039794,2015-10-25 08:40:42
139289,22.9863538,120.2028518,AndroidDevice_867159020039794,2015-10-25 08:44:41
139324,22.9863258,120.20276,AndroidDevice_867159020039794,2015-10-25 08:48:41
139339,22.9863258,120.20276,AndroidDevice_867159020039794,2015-10-25 08:49:57
139439,22.9866182,120.2022712,AndroidDevice_867159020039794,2015-10-25 08:59:22
139441,22.9866182,120.2022712,AndroidDevice_867159020039794,2015-10-25 08:59:30
139455,22.9866847,120.2022759,AndroidDevice_867159020039794,2015-10-25 09:00:42
139542,22.986767,120.2025441,AndroidDevice_867159020039794,2015-10-25 09:08:40
139546,22.986767,120.2025441,AndroidDevice_867159020039794,2015-10-25 09:08:48
139629,22.9874654,120.2020346,AndroidDevice_867159020039794,2015-10-25 09:16:39
139635,22.9874654,120.2020346,AndroidDevice_867159020039794,2015-10-25 09:16:47
139667,22.9874654,120.2020346,AndroidDevice_867159020039794,2015-10-25 09:20:42
139671,22.9874158,120.201973,AndroidDevice_867159020039794,2015-10-25 09:20:51
139705,22.9869554,120.2020624,AndroidDevice_867159020039794,2015-10-25 09:24:41
139735,22.9872405,120.2020742,AndroidDevice_867159020039794,2015-10-25 09:28:40
139738,22.9872405,120.2020742,AndroidDevice_867159020039794,2015-10-25 09:28:48
139785,22.9871672,120.2013983,AndroidDevice_867159020039794,2015-10-25 09:32:41
139816,22.9872295,120.2020218,AndroidDevice_867159020039794,2015-10-25 09:36:40
139822,22.9872295,120.2020218,AndroidDevice_867159020039794,2015-10-25 09:36:48
139828,22.9873022,120.2020596,AndroidDevice_867159020039794,2015-10-25 09:40:41
139841,22.987277,120.2020551,AndroidDevice_867159020039794,2015-10-25 09:44:41
139847,22.987277,120.2020551,AndroidDevice_867159020039794,2015-10-25 09:44:50
139850,22.987277,120.2020551,AndroidDevice_867159020039794,2015-10-25 09:44:58
139856,22.9867578,120.2016267,AndroidDevice_867159020039794,2015-10-25 09:48:40
139868,22.9866241,120.2020472,AndroidDevice_867159020039794,2015-10-25 09:52:45
139872,22.9866241,120.2020472,AndroidDevice_867159020039794,2015-10-25 09:52:53
139875,22.9864657,120.2013623,AndroidDevice_867159020039794,2015-10-25 09:56:40
139879,22.9864657,120.2013623,AndroidDevice_867159020039794,2015-10-25 09:56:48
139894,22.9865966,120.2020141,AndroidDevice_867159020039794,2015-10-25 10:04:53
139895,22.986574,120.2020289,AndroidDevice_867159020039794,2015-10-25 10:05:01
139896,22.986574,120.2020289,AndroidDevice_867159020039794,2015-10-25 10:05:10
139897,22.986574,120.2020289,AndroidDevice_867159020039794,2015-10-25 10:05:18
139898,22.986574,120.2020289,AndroidDevice_867159020039794,2015-10-25 10:05:26
139929,22.9859866,120.2018589,AndroidDevice_867159020039794,2015-10-25 10:09:22
139950,22.9861723,120.2019807,AndroidDevice_867159020039794,2015-10-25 10:12:39
139993,22.9861019,120.2019452,AndroidDevice_867159020039794,2015-10-25 10:19:23
139995,22.9861019,120.2019452,AndroidDevice_867159020039794,2015-10-25 10:19:31
139997,22.9861019,120.2019452,AndroidDevice_867159020039794,2015-10-25 10:19:40
140066,22.9852263,120.2016756,AndroidDevice_867159020039794,2015-10-25 10:28:40
140069,22.9852263,120.2016756,AndroidDevice_867159020039794,2015-10-25 10:28:48
140071,22.9852263,120.2016756,AndroidDevice_867159020039794,2015-10-25 10:28:56
140124,22.9853621,120.2013712,AndroidDevice_867159020039794,2015-10-25 10:36:39
140129,22.9850392,120.2010211,AndroidDevice_867159020039794,2015-10-25 10:36:54
140131,22.9850392,120.2010211,AndroidDevice_867159020039794,2015-10-25 10:37:02
140196,22.9854965,120.2009234,AndroidDevice_867159020039794,2015-10-25 10:44:39
140197,22.9854653,120.2004502,AndroidDevice_867159020039794,2015-10-25 10:44:48
140200,22.9854653,120.2004502,AndroidDevice_867159020039794,2015-10-25 10:44:57
140228,22.985162,120.2010184,AndroidDevice_867159020039794,2015-10-25 10:48:45
140280,22.985162,120.2010184,AndroidDevice_867159020039794,2015-10-25 10:56:40
140281,22.985162,120.2010184,AndroidDevice_867159020039794,2015-10-25 10:56:48
140326,22.9852007,120.2010229,AndroidDevice_867159020039794,2015-10-25 11:02:34
141020,23.005141,120.187452,AndroidDevice_867159020039794,2015-10-25 13:42:32
141021,23.005141,120.187452,AndroidDevice_867159020039794,2015-10-25 13:42:42
141022,23.005141,120.187452,AndroidDevice_867159020039794,2015-10-25 13:42:52
141023,23.0050925,120.1874659,AndroidDevice_867159020039794,2015-10-25 13:43:03
141024,23.0050925,120.1874659,AndroidDevice_867159020039794,2015-10-25 13:43:12
141038,23.0051019,120.1874813,AndroidDevice_867159020039794,2015-10-25 13:46:17
141048,23.0048041,120.1874978,AndroidDevice_867159020039794,2015-10-25 13:51:55
141049,23.0048041,120.1874978,AndroidDevice_867159020039794,2015-10-25 13:52:04
141050,23.0048041,120.1874978,AndroidDevice_867159020039794,2015-10-25 13:52:12
141051,23.0048041,120.1874978,AndroidDevice_867159020039794,2015-10-25 13:52:20
141061,23.0039331,120.1867673,AndroidDevice_867159020039794,2015-10-25 13:56:42
141063,23.0039331,120.1867673,AndroidDevice_867159020039794,2015-10-25 13:56:50
141065,23.0039331,120.1867673,AndroidDevice_867159020039794,2015-10-25 13:56:59
141076,23.0054108,120.1865251,AndroidDevice_867159020039794,2015-10-25 14:01:54
141077,23.0054451,120.1865241,AndroidDevice_867159020039794,2015-10-25 14:02:02
141078,23.0054451,120.1865241,AndroidDevice_867159020039794,2015-10-25 14:02:11
141090,23.0055217,120.1870139,AndroidDevice_867159020039794,2015-10-25 14:10:27
141091,23.0055217,120.1870139,AndroidDevice_867159020039794,2015-10-25 14:10:35
141092,23.0055217,120.1870139,AndroidDevice_867159020039794,2015-10-25 14:10:44
141093,23.0055217,120.1870139,AndroidDevice_867159020039794,2015-10-25 14:11:54
141094,23.0055217,120.1870139,AndroidDevice_867159020039794,2015-10-25 14:12:03
141096,23.0055217,120.1870139,AndroidDevice_867159020039794,2015-10-25 14:12:41
141105,23.0054965,120.1869749,AndroidDevice_867159020039794,2015-10-25 14:14:55
141147,22.9988003,120.1889273,AndroidDevice_867159020039794,2015-10-25 14:25:52
141149,22.9988003,120.1889273,AndroidDevice_867159020039794,2015-10-25 14:26:01
141150,22.9988003,120.1889273,AndroidDevice_867159020039794,2015-10-25 14:26:14
141152,22.9988003,120.1889273,AndroidDevice_867159020039794,2015-10-25 14:26:24
141153,22.9987254,120.1888663,AndroidDevice_867159020039794,2015-10-25 14:26:34
141155,22.9987254,120.1888663,AndroidDevice_867159020039794,2015-10-25 14:26:44
141172,22.9984733,120.1898861,AndroidDevice_867159020039794,2015-10-25 14:30:56
141186,22.9989096,120.1889038,AndroidDevice_867159020039794,2015-10-25 14:36:41
141188,22.9989096,120.1889038,AndroidDevice_867159020039794,2015-10-25 14:36:49
141199,22.9987978,120.1888482,AndroidDevice_867159020039794,2015-10-25 14:39:56
141332,22.9857076,120.205918,AndroidDevice_867159020039794,2015-10-26 08:07:06
141333,22.9857076,120.205918,AndroidDevice_867159020039794,2015-10-26 08:07:16
141336,22.9857214,120.2058682,AndroidDevice_867159020039794,2015-10-26 08:07:27
141374,22.9856775,120.2059862,AndroidDevice_867159020039794,2015-10-26 08:11:43
141398,22.9857052,120.2059359,AndroidDevice_867159020039794,2015-10-26 08:14:29
141450,22.9857131,120.2058652,AndroidDevice_867159020039794,2015-10-26 08:19:29
141452,22.9857131,120.2058652,AndroidDevice_867159020039794,2015-10-26 08:19:40
141458,22.9857131,120.2058652,AndroidDevice_867159020039794,2015-10-26 08:19:50
141462,22.9856798,120.2058779,AndroidDevice_867159020039794,2015-10-26 08:20:01
141489,22.9857994,120.2055654,AndroidDevice_867159020039794,2015-10-26 08:23:42
141538,22.9858491,120.2054447,AndroidDevice_867159020039794,2015-10-26 08:27:44
141543,22.9858491,120.2054447,AndroidDevice_867159020039794,2015-10-26 08:27:52
141548,22.9858303,120.2054666,AndroidDevice_867159020039794,2015-10-26 08:28:01
141561,22.9858303,120.2054666,AndroidDevice_867159020039794,2015-10-26 08:28:53
141568,22.9858303,120.2054666,AndroidDevice_867159020039794,2015-10-26 08:29:25
141606,22.9859643,120.2046941,AndroidDevice_867159020039794,2015-10-26 08:31:41
141654,22.9859643,120.2046941,AndroidDevice_867159020039794,2015-10-26 08:33:51
141704,22.9855297,120.2046334,AndroidDevice_867159020039794,2015-10-26 08:35:41
141810,22.9858591,120.2053889,AndroidDevice_867159020039794,2015-10-26 08:39:41
