id,lat,long,source,timestamp
80749,23.0409826,120.160937,AndroidDevice_867159020028219,2015-10-19 10:13:12
80752,23.0409826,120.160937,AndroidDevice_867159020028219,2015-10-19 10:13:22
80758,23.0409826,120.160937,AndroidDevice_867159020028219,2015-10-19 10:13:32
80763,23.0409826,120.160937,AndroidDevice_867159020028219,2015-10-19 10:13:42
80787,23.0409821,120.1609368,AndroidDevice_867159020028219,2015-10-19 10:15:13
80791,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:15:28
80796,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:15:48
80799,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:15:58
80802,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:16:08
80805,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:16:18
80813,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:16:48
80816,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:16:58
80819,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:17:08
80822,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:17:18
80826,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:17:28
80831,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:17:48
80834,23.0409828,120.1609381,AndroidDevice_867159020028219,2015-10-19 10:17:58
80837,23.0406307,120.1611726,AndroidDevice_867159020028219,2015-10-19 10:18:08
80840,23.0406307,120.1611726,AndroidDevice_867159020028219,2015-10-19 10:18:18
80843,23.0406307,120.1611726,AndroidDevice_867159020028219,2015-10-19 10:18:28
80848,23.040983,120.1609392,AndroidDevice_867159020028219,2015-10-19 10:18:48
80851,23.040983,120.1609392,AndroidDevice_867159020028219,2015-10-19 10:19:03
80860,23.040983,120.1609392,AndroidDevice_867159020028219,2015-10-19 10:19:38
80863,23.040983,120.1609392,AndroidDevice_867159020028219,2015-10-19 10:19:52
80868,23.040983,120.1609392,AndroidDevice_867159020028219,2015-10-19 10:20:08
80871,23.040983,120.1609392,AndroidDevice_867159020028219,2015-10-19 10:20:18
80874,23.040983,120.1609392,AndroidDevice_867159020028219,2015-10-19 10:20:28
80882,23.040983,120.1609392,AndroidDevice_867159020028219,2015-10-19 10:21:08
80885,23.0409516,120.1609629,AndroidDevice_867159020028219,2015-10-19 10:21:18
80889,23.0409509,120.1609606,AndroidDevice_867159020028219,2015-10-19 10:21:27
80892,23.0409524,120.1609606,AndroidDevice_867159020028219,2015-10-19 10:21:40
80899,23.0409819,120.1609387,AndroidDevice_867159020028219,2015-10-19 10:22:10
80902,23.0409819,120.1609387,AndroidDevice_867159020028219,2015-10-19 10:22:20
80910,23.0409819,120.1609387,AndroidDevice_867159020028219,2015-10-19 10:22:59
80917,23.0409819,120.1609387,AndroidDevice_867159020028219,2015-10-19 10:23:10
80920,23.0409819,120.1609387,AndroidDevice_867159020028219,2015-10-19 10:23:20
80923,23.0409819,120.1609387,AndroidDevice_867159020028219,2015-10-19 10:23:30
80926,23.0409819,120.1609387,AndroidDevice_867159020028219,2015-10-19 10:23:40
80929,23.0409591,120.1609611,AndroidDevice_867159020028219,2015-10-19 10:23:50
80934,23.0409591,120.1609611,AndroidDevice_867159020028219,2015-10-19 10:24:10
80937,23.0409591,120.1609611,AndroidDevice_867159020028219,2015-10-19 10:24:20
80940,23.0409591,120.1609611,AndroidDevice_867159020028219,2015-10-19 10:24:30
80942,23.0409591,120.1609611,AndroidDevice_867159020028219,2015-10-19 10:24:40
80945,23.0409591,120.1609611,AndroidDevice_867159020028219,2015-10-19 10:24:50
80949,23.0405251,120.1572836,AndroidDevice_867159020028219,2015-10-19 10:25:00
80952,23.0405251,120.1572836,AndroidDevice_867159020028219,2015-10-19 10:25:10
