id,lat,long,source,timestamp
153380,23.01559,120.2276616667,AndroidDevice_867159020028201,2015-10-27 08:26:20
153387,23.0155766667,120.227705,AndroidDevice_867159020028201,2015-10-27 08:26:32
153392,23.0155783333,120.2276933333,AndroidDevice_867159020028201,2015-10-27 08:26:42
153398,23.015435,120.2281016667,AndroidDevice_867159020028201,2015-10-27 08:26:52
153402,23.0155383333,120.22795,AndroidDevice_867159020028201,2015-10-27 08:27:02
153406,23.01562,120.2278066667,AndroidDevice_867159020028201,2015-10-27 08:27:12
153409,23.0155116667,120.2278483333,AndroidDevice_867159020028201,2015-10-27 08:27:22
153414,23.015575,120.2278233333,AndroidDevice_867159020028201,2015-10-27 08:27:31
153905,23.0155183333,120.2266533333,AndroidDevice_867159020028201,2015-10-27 08:55:55
153919,23.01497,120.2269533333,AndroidDevice_867159020028201,2015-10-27 08:56:13
153930,23.016025,120.225955,AndroidDevice_867159020028201,2015-10-27 08:56:27
153944,23.0165766667,120.2259933333,AndroidDevice_867159020028201,2015-10-27 08:56:38
153951,23.0167516667,120.2270883333,AndroidDevice_867159020028201,2015-10-27 08:56:47
153962,23.0165716667,120.2262766667,AndroidDevice_867159020028201,2015-10-27 08:56:56
153974,23.0168316667,120.22649,AndroidDevice_867159020028201,2015-10-27 08:57:05
153984,23.01688,120.2265483333,AndroidDevice_867159020028201,2015-10-27 08:57:13
153997,23.0176366667,120.2277666667,AndroidDevice_867159020028201,2015-10-27 08:57:23
154008,23.0167116667,120.2263483333,AndroidDevice_867159020028201,2015-10-27 08:57:34
154030,23.0166083333,120.2271366667,AndroidDevice_867159020028201,2015-10-27 08:57:49
154046,23.01643,120.2269766667,AndroidDevice_867159020028201,2015-10-27 08:58:02
154068,23.0164733333,120.2269583333,AndroidDevice_867159020028201,2015-10-27 08:58:10
154080,23.01681,120.2268133333,AndroidDevice_867159020028201,2015-10-27 08:58:18
154090,23.016815,120.22675,AndroidDevice_867159020028201,2015-10-27 08:58:27
154099,23.016815,120.22675,AndroidDevice_867159020028201,2015-10-27 08:58:36
154111,23.0167983333,120.22688,AndroidDevice_867159020028201,2015-10-27 08:58:45
154117,23.0167983333,120.22688,AndroidDevice_867159020028201,2015-10-27 08:58:54
154128,23.0164516667,120.2274116667,AndroidDevice_867159020028201,2015-10-27 08:59:03
154139,23.0165433333,120.227385,AndroidDevice_867159020028201,2015-10-27 08:59:13
154149,23.0167683333,120.2273566667,AndroidDevice_867159020028201,2015-10-27 08:59:21
154160,23.0168183333,120.22751,AndroidDevice_867159020028201,2015-10-27 08:59:30
154173,23.0170883333,120.22728,AndroidDevice_867159020028201,2015-10-27 08:59:38
154197,23.01776,120.2273166667,AndroidDevice_867159020028201,2015-10-27 08:59:47
154207,23.0178616667,120.2273016667,AndroidDevice_867159020028201,2015-10-27 08:59:55
154220,23.0178616667,120.2273016667,AndroidDevice_867159020028201,2015-10-27 09:00:05
154235,23.017665,120.227625,AndroidDevice_867159020028201,2015-10-27 09:00:16
154252,23.0174733333,120.228065,AndroidDevice_867159020028201,2015-10-27 09:00:29
154263,23.017365,120.2281283333,AndroidDevice_867159020028201,2015-10-27 09:00:39
154281,23.01735,120.228135,AndroidDevice_867159020028201,2015-10-27 09:00:55
154291,23.0172116667,120.2284583333,AndroidDevice_867159020028201,2015-10-27 09:01:23
154308,23.0172116667,120.2284583333,AndroidDevice_867159020028201,2015-10-27 09:01:32
154331,23.0172316667,120.2284316667,AndroidDevice_867159020028201,2015-10-27 09:01:42
154349,23.017255,120.2284083333,AndroidDevice_867159020028201,2015-10-27 09:01:54
154361,23.017255,120.2284083333,AndroidDevice_867159020028201,2015-10-27 09:02:04
154371,23.0172466667,120.2283966667,AndroidDevice_867159020028201,2015-10-27 09:02:13
