id,lat,long,source,timestamp
166944,22.9877631,120.2283798,AndroidDevice_867159020026866,2015-10-29 08:50:01
166954,22.9877631,120.2283798,AndroidDevice_867159020026866,2015-10-29 08:50:10
166964,22.9877631,120.2283798,AndroidDevice_867159020026866,2015-10-29 08:50:21
166974,22.9877631,120.2283798,AndroidDevice_867159020026866,2015-10-29 08:50:31
166982,22.9877631,120.2283798,AndroidDevice_867159020026866,2015-10-29 08:50:41
166991,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:50:49
167000,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:51:02
167010,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:51:12
167020,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:51:22
167026,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:51:30
167034,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:51:39
167045,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:51:56
167054,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:52:06
167063,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:52:15
167072,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:52:25
167080,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:52:35
167089,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:52:44
167097,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:52:54
167105,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:53:02
167113,22.9878597,120.2282838,AndroidDevice_867159020026866,2015-10-29 08:53:12
167123,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 08:53:22
167131,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:07:14
167139,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:07:25
167147,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:07:35
167154,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:07:44
167165,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:07:54
167173,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:08:04
167182,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:08:13
167191,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:08:23
167199,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:08:31
167208,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:08:40
167216,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:08:48
167221,22.9875463,120.2282707,AndroidDevice_867159020026866,2015-10-29 09:08:56
170036,22.9732518,120.2373643,AndroidDevice_867159020026866,2015-10-29 13:24:26
170038,22.9732518,120.2373643,AndroidDevice_867159020026866,2015-10-29 13:24:38
170040,22.9732518,120.2373643,AndroidDevice_867159020026866,2015-10-29 13:24:48
170042,22.9732518,120.2373643,AndroidDevice_867159020026866,2015-10-29 13:24:56
170066,22.9732191,120.2373558,AndroidDevice_867159020026866,2015-10-29 13:28:04
170068,22.9732191,120.2373558,AndroidDevice_867159020026866,2015-10-29 13:28:12
